-183.436, 79.671, 0.686,  1.765
-183.422, 79.650, 0.697,  1.798
-183.407, 79.630, 0.709,  1.831
-183.393, 79.609, 0.721,  1.864
-183.378, 79.587, 0.734,  1.897
-183.363, 79.566, 0.746,  1.930
-183.348, 79.544, 0.759,  1.963
-183.332, 79.521, 0.772,  1.996
-183.317, 79.498, 0.784,  2.029
-183.302, 79.475, 0.796,  2.062
-183.286, 79.452, 0.808,  2.095
-183.271, 79.428, 0.819,  2.128
-183.255, 79.404, 0.831,  2.161
-183.239, 79.380, 0.842,  2.194
-183.223, 79.355, 0.853,  2.227
-183.207, 79.330, 0.863,  2.260
-183.191, 79.305, 0.874,  2.293
-183.175, 79.280, 0.884,  2.326
-183.159, 79.254, 0.894,  2.359
-183.143, 79.228, 0.904,  2.392
-183.127, 79.201, 0.913,  2.425
-183.110, 79.174, 0.923,  2.458
-183.094, 79.147, 0.932,  2.491
-183.078, 79.120, 0.942,  2.524
-183.061, 79.093, 0.950,  2.557
-183.045, 79.065, 0.961,  2.590
-183.028, 79.036, 0.968,  2.623
-183.012, 79.008, 0.977,  2.656
-182.995, 78.979, 0.986,  2.689
-182.979, 78.950, 0.995,  2.722
-182.962, 78.921, 1.003,  2.755
-182.946, 78.891, 1.010,  2.788
-182.929, 78.861, 1.018,  2.821
-182.913, 78.831, 1.025,  2.854
-182.896, 78.801, 1.032,  2.887
-182.880, 78.770, 1.039,  2.920
-182.863, 78.740, 1.045,  2.953
-182.847, 78.709, 1.051,  2.986
-182.831, 78.677, 1.058,  3.019
-182.814, 78.646, 1.064,  3.052
-182.798, 78.614, 1.070,  3.085
-182.782, 78.582, 1.075,  3.118
-182.766, 78.550, 1.081,  3.151
-182.750, 78.517, 1.087,  3.184
-182.734, 78.484, 1.093,  3.217
-182.718, 78.452, 1.098,  3.250
-182.702, 78.418, 1.104,  3.283
-182.686, 78.385, 1.109,  3.316
-182.671, 78.351, 1.115,  3.349
-182.655, 78.317, 1.121,  3.382
-182.640, 78.283, 1.126,  3.415
-182.624, 78.249, 1.132,  3.448
-182.609, 78.214, 1.137,  3.481
-182.594, 78.179, 1.143,  3.514
-182.579, 78.144, 1.148,  3.547
-182.563, 78.109, 1.154,  3.580
-182.549, 78.073, 1.160,  3.613
-182.534, 78.037, 1.165,  3.646
-182.519, 78.001, 1.171,  3.679
-182.504, 77.965, 1.177,  3.712
-182.490, 77.928, 1.183,  3.745
-182.475, 77.892, 1.189,  3.778
-182.461, 77.854, 1.194,  3.811
-182.447, 77.817, 1.200,  3.844
-182.433, 77.779, 1.206,  3.877
-182.419, 77.742, 1.212,  3.910
-182.405, 77.703, 1.218,  3.943
-182.391, 77.665, 1.224,  3.976
-182.377, 77.626, 1.231,  4.009
-182.363, 77.587, 1.237,  4.042
-182.350, 77.548, 1.243,  4.075
-182.336, 77.509, 1.249,  4.108
-182.323, 77.469, 1.255,  4.141
-182.310, 77.429, 1.261,  4.174
-182.297, 77.389, 1.268,  4.207
-182.284, 77.349, 1.274,  4.240
-182.271, 77.308, 1.280,  4.273
-182.258, 77.267, 1.287,  4.306
-182.245, 77.226, 1.293,  4.339
-182.233, 77.184, 1.300,  4.372
-182.220, 77.142, 1.306,  4.405
-182.208, 77.100, 1.312,  4.438
-182.196, 77.058, 1.319,  4.471
-182.184, 77.015, 1.325,  4.504
-182.171, 76.972, 1.332,  4.537
-182.160, 76.929, 1.339,  4.570
-182.148, 76.886, 1.345,  4.603
-182.136, 76.842, 1.352,  4.636
-182.124, 76.799, 1.358,  4.669
-182.113, 76.754, 1.365,  4.702
-182.102, 76.710, 1.371,  4.735
-182.090, 76.665, 1.378,  4.768
-182.079, 76.620, 1.385,  4.801
-182.068, 76.575, 1.391,  4.834
-182.057, 76.530, 1.398,  4.867
-182.046, 76.484, 1.405,  4.900
-182.036, 76.438, 1.411,  4.933
-182.025, 76.392, 1.418,  4.966
-182.015, 76.346, 1.425,  4.999
-182.004, 76.299, 1.431,  5.032
-181.994, 76.252, 1.438,  5.065
-181.984, 76.205, 1.445,  5.098
-181.974, 76.157, 1.451,  5.131
-181.964, 76.110, 1.458,  5.164
-181.954, 76.062, 1.465,  5.197
-181.944, 76.013, 1.471,  5.230
-181.935, 75.965, 1.478,  5.263
-181.925, 75.916, 1.485,  5.296
-181.916, 75.867, 1.491,  5.329
-181.907, 75.818, 1.498,  5.362
-181.898, 75.769, 1.505,  5.395
-181.889, 75.719, 1.511,  5.428
-181.880, 75.669, 1.518,  5.461
-181.871, 75.619, 1.525,  5.494
-181.862, 75.568, 1.532,  5.527
-181.854, 75.518, 1.538,  5.560
-181.845, 75.467, 1.545,  5.593
-181.837, 75.416, 1.552,  5.626
-181.828, 75.364, 1.558,  5.659
-181.820, 75.313, 1.565,  5.692
-181.812, 75.261, 1.572,  5.725
-181.804, 75.209, 1.579,  5.758
-181.796, 75.156, 1.585,  5.791
-181.789, 75.104, 1.592,  5.824
-181.781, 75.051, 1.599,  5.857
-181.773, 74.998, 1.605,  5.890
-181.766, 74.945, 1.612,  5.923
-181.759, 74.891, 1.619,  5.956
-181.751, 74.837, 1.625,  5.989
-181.744, 74.783, 1.632,  6.022
-181.737, 74.729, 1.639,  6.055
-181.730, 74.674, 1.646,  6.088
-181.723, 74.620, 1.652,  6.121
-181.717, 74.565, 1.659,  6.154
-181.710, 74.510, 1.666,  6.187
-181.703, 74.454, 1.673,  6.220
-181.697, 74.398, 1.679,  6.253
-181.691, 74.343, 1.686,  6.286
-181.684, 74.286, 1.693,  6.319
-181.678, 74.230, 1.699,  6.352
-181.672, 74.173, 1.706,  6.385
-181.666, 74.117, 1.713,  6.418
-181.660, 74.059, 1.720,  6.451
-181.654, 74.002, 1.726,  6.484
-181.649, 73.945, 1.733,  6.517
-181.643, 73.887, 1.740,  6.550
-181.637, 73.829, 1.747,  6.583
-181.632, 73.771, 1.754,  6.616
-181.627, 73.712, 1.760,  6.649
-181.621, 73.653, 1.767,  6.682
-181.616, 73.595, 1.774,  6.715
-181.611, 73.535, 1.781,  6.748
-181.606, 73.476, 1.788,  6.781
-181.601, 73.416, 1.794,  6.814
-181.596, 73.356, 1.801,  6.847
-181.591, 73.296, 1.808,  6.880
-181.587, 73.236, 1.815,  6.913
-181.582, 73.175, 1.822,  6.946
-181.578, 73.115, 1.828,  6.979
-181.573, 73.054, 1.835,  7.012
-181.569, 72.992, 1.842,  7.045
-181.564, 72.931, 1.849,  7.078
-181.560, 72.869, 1.856,  7.111
-181.556, 72.807, 1.863,  7.144
-181.552, 72.745, 1.870,  7.177
-181.548, 72.683, 1.877,  7.210
-181.544, 72.620, 1.884,  7.243
-181.540, 72.557, 1.890,  7.276
-181.536, 72.494, 1.897,  7.309
-181.532, 72.431, 1.904,  7.342
-181.529, 72.367, 1.911,  7.375
-181.525, 72.303, 1.918,  7.408
-181.522, 72.239, 1.925,  7.441
-181.518, 72.175, 1.932,  7.474
-181.515, 72.110, 1.939,  7.507
-181.511, 72.045, 1.946,  7.540
-181.508, 71.980, 1.953,  7.573
-181.505, 71.915, 1.960,  7.606
-181.502, 71.850, 1.967,  7.639
-181.499, 71.784, 1.974,  7.672
-181.496, 71.718, 1.981,  7.705
-181.493, 71.652, 1.988,  7.738
-181.490, 71.585, 1.996,  7.771
-181.487, 71.519, 2.003,  7.804
-181.484, 71.452, 2.010,  7.837
-181.481, 71.385, 2.017,  7.870
-181.478, 71.317, 2.024,  7.903
-181.476, 71.250, 2.031,  7.936
-181.473, 71.182, 2.038,  7.969
-181.471, 71.114, 2.045,  8.002
-181.468, 71.045, 2.052,  8.035
-181.466, 70.977, 2.060,  8.068
-181.463, 70.908, 2.067,  8.101
-181.461, 70.839, 2.074,  8.134
-181.459, 70.770, 2.081,  8.167
-181.456, 70.700, 2.088,  8.200
-181.454, 70.630, 2.096,  8.233
-181.452, 70.560, 2.103,  8.266
-181.450, 70.490, 2.110,  8.299
-181.448, 70.420, 2.117,  8.332
-181.446, 70.349, 2.125,  8.365
-181.444, 70.278, 2.132,  8.398
-181.442, 70.207, 2.139,  8.431
-181.440, 70.135, 2.147,  8.464
-181.438, 70.063, 2.154,  8.497
-181.436, 69.991, 2.161,  8.530
-181.435, 69.919, 2.169,  8.563
-181.433, 69.847, 2.176,  8.596
-181.431, 69.774, 2.184,  8.629
-181.429, 69.701, 2.191,  8.662
-181.428, 69.628, 2.199,  8.695
-181.426, 69.554, 2.206,  8.728
-181.425, 69.481, 2.213,  8.761
-181.423, 69.407, 2.221,  8.794
-181.422, 69.332, 2.228,  8.827
-181.420, 69.258, 2.236,  8.860
-181.419, 69.183, 2.244,  8.893
-181.417, 69.108, 2.251,  8.926
-181.416, 69.033, 2.259,  8.959
-181.415, 68.958, 2.266,  8.992
-181.414, 68.882, 2.274,  9.025
-181.412, 68.806, 2.281,  9.058
-181.411, 68.730, 2.289,  9.091
-181.410, 68.653, 2.297,  9.124
-181.409, 68.576, 2.304,  9.157
-181.408, 68.499, 2.312,  9.190
-181.406, 68.422, 2.319,  9.223
-181.405, 68.345, 2.327,  9.256
-181.404, 68.267, 2.335,  9.289
-181.403, 68.189, 2.342,  9.322
-181.402, 68.111, 2.350,  9.355
-181.401, 68.032, 2.358,  9.388
-181.400, 67.953, 2.365,  9.421
-181.399, 67.874, 2.373,  9.454
-181.398, 67.795, 2.381,  9.487
-181.398, 67.715, 2.389,  9.520
-181.397, 67.636, 2.396,  9.553
-181.396, 67.556, 2.404,  9.586
-181.395, 67.475, 2.412,  9.619
-181.394, 67.395, 2.420,  9.652
-181.394, 67.314, 2.428,  9.685
-181.393, 67.233, 2.436,  9.718
-181.392, 67.151, 2.443,  9.751
-181.391, 67.070, 2.451,  9.784
-181.391, 66.988, 2.459,  9.817
-181.390, 66.905, 2.467,  9.850
-181.389, 66.823, 2.475,  9.883
-181.389, 66.740, 2.483,  9.916
-181.388, 66.657, 2.491,  9.949
-181.387, 66.574, 2.499,  9.982
-181.387, 66.491, 2.507, 10.015
-181.386, 66.407, 2.515, 10.048
-181.386, 66.323, 2.523, 10.081
-181.385, 66.238, 2.531, 10.114
-181.385, 66.154, 2.540, 10.147
-181.384, 66.069, 2.548, 10.180
-181.384, 65.984, 2.556, 10.213
-181.383, 65.899, 2.564, 10.246
-181.383, 65.813, 2.572, 10.279
-181.382, 65.727, 2.581, 10.312
-181.382, 65.641, 2.589, 10.345
-181.381, 65.554, 2.597, 10.378
-181.381, 65.467, 2.605, 10.411
-181.381, 65.380, 2.614, 10.444
-181.380, 65.293, 2.622, 10.477
-181.380, 65.205, 2.630, 10.510
-181.380, 65.117, 2.639, 10.543
-181.379, 65.029, 2.647, 10.576
-181.379, 64.941, 2.655, 10.609
-181.379, 64.852, 2.664, 10.642
-181.378, 64.763, 2.672, 10.675
-181.378, 64.674, 2.681, 10.708
-181.378, 64.584, 2.689, 10.741
-181.377, 64.494, 2.698, 10.774
-181.377, 64.404, 2.706, 10.807
-181.377, 64.314, 2.715, 10.840
-181.377, 64.223, 2.724, 10.873
-181.376, 64.132, 2.732, 10.906
-181.376, 64.041, 2.741, 10.939
-181.376, 63.949, 2.750, 10.972
-181.376, 63.857, 2.758, 11.005
-181.375, 63.765, 2.767, 11.038
-181.375, 63.673, 2.776, 11.071
-181.375, 63.580, 2.785, 11.104
-181.375, 63.487, 2.794, 11.137
-181.375, 63.394, 2.803, 11.170
-181.375, 63.300, 2.812, 11.203
-181.374, 63.206, 2.821, 11.236
-181.374, 63.112, 2.830, 11.269
-181.374, 63.017, 2.839, 11.302
-181.374, 62.922, 2.848, 11.335
-181.374, 62.827, 2.857, 11.368
-181.374, 62.732, 2.866, 11.401
-181.374, 62.636, 2.875, 11.434
-181.373, 62.540, 2.885, 11.467
-181.373, 62.443, 2.894, 11.500
-181.373, 62.347, 2.903, 11.533
-181.373, 62.250, 2.913, 11.566
-181.373, 62.152, 2.922, 11.599
-181.373, 62.055, 2.931, 11.632
-181.373, 61.957, 2.941, 11.665
-181.373, 61.858, 2.950, 11.698
-181.373, 61.760, 2.960, 11.731
-181.373, 61.661, 2.969, 11.764
-181.373, 61.562, 2.979, 11.797
-181.372, 61.462, 2.989, 11.830
-181.372, 61.362, 2.998, 11.863
-181.372, 61.262, 3.008, 11.896
-181.372, 61.162, 3.018, 11.929
-181.372, 61.061, 3.027, 11.962
-181.372, 60.960, 3.037, 11.995
-181.372, 60.858, 3.047, 12.028
-181.372, 60.756, 3.057, 12.061
-181.372, 60.654, 3.067, 12.094
-181.372, 60.552, 3.077, 12.127
-181.372, 60.449, 3.087, 12.160
-181.372, 60.346, 3.097, 12.193
-181.372, 60.242, 3.107, 12.226
-181.372, 60.138, 3.117, 12.259
-181.372, 60.034, 3.127, 12.292
-181.372, 59.930, 3.137, 12.325
-181.372, 59.825, 3.147, 12.358
-181.372, 59.720, 3.157, 12.391
-181.372, 59.614, 3.168, 12.424
-181.372, 59.509, 3.178, 12.457
-181.372, 59.402, 3.188, 12.490
-181.372, 59.296, 3.198, 12.523
-181.372, 59.189, 3.209, 12.556
-181.372, 59.082, 3.219, 12.589
-181.372, 58.974, 3.230, 12.622
-181.372, 58.866, 3.240, 12.655
-181.372, 58.758, 3.251, 12.688
-181.372, 58.649, 3.261, 12.721
-181.372, 58.540, 3.272, 12.754
-181.372, 58.431, 3.283, 12.787
-181.372, 58.321, 3.293, 12.820
-181.372, 58.211, 3.304, 12.853
-181.372, 58.101, 3.315, 12.886
-181.372, 57.990, 3.325, 12.919
-181.372, 57.879, 3.336, 12.952
-181.372, 57.767, 3.347, 12.985
-181.372, 57.656, 3.358, 13.018
-181.372, 57.543, 3.369, 13.051
-181.372, 57.431, 3.380, 13.084
-181.372, 57.318, 3.391, 13.117
-181.372, 57.205, 3.402, 13.150
-181.372, 57.091, 3.413, 13.183
-181.372, 56.977, 3.424, 13.216
-181.372, 56.862, 3.435, 13.249
-181.372, 56.748, 3.446, 13.282
-181.372, 56.632, 3.458, 13.315
-181.372, 56.517, 3.469, 13.348
-181.372, 56.401, 3.480, 13.381
-181.372, 56.285, 3.492, 13.414
-181.372, 56.168, 3.503, 13.447
-181.372, 56.051, 3.515, 13.480
-181.372, 55.934, 3.526, 13.513
-181.372, 55.816, 3.538, 13.546
-181.372, 55.698, 3.549, 13.579
-181.372, 55.579, 3.561, 13.612
-181.372, 55.460, 3.572, 13.645
-181.372, 55.341, 3.584, 13.678
-181.372, 55.221, 3.596, 13.711
-181.372, 55.101, 3.607, 13.744
-181.372, 54.980, 3.619, 13.777
-181.372, 54.859, 3.631, 13.810
-181.372, 54.738, 3.643, 13.843
-181.372, 54.616, 3.655, 13.876
-181.373, 54.494, 3.667, 13.909
-181.373, 54.371, 3.679, 13.942
-181.373, 54.248, 3.691, 13.975
-181.373, 54.125, 3.703, 14.008
-181.373, 54.001, 3.715, 14.041
-181.373, 53.877, 3.727, 14.074
-181.373, 53.753, 3.740, 14.107
-181.373, 53.628, 3.752, 14.140
-181.373, 53.502, 3.764, 14.173
-181.373, 53.377, 3.776, 14.206
-181.373, 53.250, 3.789, 14.239
-181.373, 53.124, 3.801, 14.272
-181.373, 52.997, 3.814, 14.305
-181.373, 52.869, 3.826, 14.338
-181.373, 52.741, 3.839, 14.371
-181.373, 52.613, 3.851, 14.404
-181.373, 52.484, 3.864, 14.437
-181.373, 52.355, 3.877, 14.470
-181.373, 52.226, 3.889, 14.503
-181.373, 52.096, 3.902, 14.536
-181.373, 51.965, 3.915, 14.569
-181.373, 51.835, 3.928, 14.602
-181.373, 51.703, 3.940, 14.635
-181.373, 51.572, 3.953, 14.668
-181.373, 51.440, 3.966, 14.701
-181.373, 51.307, 3.978, 14.734
-181.373, 51.174, 3.991, 14.767
-181.373, 51.041, 4.003, 14.800
-181.373, 50.907, 4.016, 14.833
-181.373, 50.773, 4.029, 14.866
-181.373, 50.638, 4.041, 14.899
-181.373, 50.503, 4.054, 14.932
-181.373, 50.368, 4.066, 14.965
-181.373, 50.232, 4.079, 14.998
-181.373, 50.096, 4.092, 15.031
-181.373, 49.959, 4.104, 15.064
-181.373, 49.822, 4.117, 15.097
-181.373, 49.684, 4.130, 15.130
-181.373, 49.546, 4.142, 15.163
-181.373, 49.408, 4.155, 15.196
-181.373, 49.269, 4.168, 15.229
-181.373, 49.130, 4.181, 15.262
-181.373, 48.990, 4.193, 15.295
-181.373, 48.850, 4.206, 15.328
-181.373, 48.710, 4.219, 15.361
-181.373, 48.569, 4.232, 15.394
-181.372, 48.427, 4.245, 15.427
-181.372, 48.285, 4.258, 15.460
-181.372, 48.143, 4.271, 15.493
-181.372, 48.000, 4.284, 15.526
-181.372, 47.857, 4.297, 15.559
-181.372, 47.714, 4.310, 15.592
-181.372, 47.570, 4.324, 15.625
-181.372, 47.425, 4.337, 15.658
-181.372, 47.280, 4.350, 15.691
-181.372, 47.135, 4.363, 15.724
-181.372, 46.989, 4.377, 15.757
-181.372, 46.843, 4.390, 15.790
-181.372, 46.696, 4.404, 15.823
-181.372, 46.549, 4.417, 15.856
-181.372, 46.402, 4.431, 15.889
-181.372, 46.254, 4.445, 15.922
-181.372, 46.105, 4.458, 15.955
-181.372, 45.956, 4.472, 15.988
-181.372, 45.807, 4.486, 16.021
-181.372, 45.657, 4.500, 16.054
-181.372, 45.506, 4.513, 16.087
-181.372, 45.356, 4.527, 16.120
-181.372, 45.204, 4.541, 16.153
-181.372, 45.053, 4.555, 16.186
-181.372, 44.900, 4.569, 16.219
-181.371, 44.748, 4.583, 16.252
-181.371, 44.595, 4.598, 16.285
-181.371, 44.441, 4.612, 16.318
-181.371, 44.287, 4.626, 16.351
-181.371, 44.132, 4.640, 16.384
-181.371, 43.977, 4.655, 16.417
-181.371, 43.822, 4.669, 16.450
-181.371, 43.666, 4.684, 16.483
-181.371, 43.509, 4.698, 16.516
-181.371, 43.352, 4.713, 16.549
-181.371, 43.195, 4.727, 16.582
-181.371, 43.037, 4.742, 16.615
-181.370, 42.878, 4.757, 16.648
-181.370, 42.720, 4.772, 16.681
-181.370, 42.560, 4.786, 16.714
-181.370, 42.400, 4.801, 16.747
-181.370, 42.240, 4.816, 16.780
-181.370, 42.079, 4.831, 16.813
-181.370, 41.917, 4.846, 16.846
-181.370, 41.755, 4.862, 16.879
-181.370, 41.593, 4.877, 16.912
-181.370, 41.430, 4.892, 16.945
-181.370, 41.267, 4.907, 16.978
-181.369, 41.103, 4.922, 17.011
-181.369, 40.938, 4.938, 17.044
-181.369, 40.773, 4.953, 17.077
-181.369, 40.608, 4.969, 17.110
-181.369, 40.442, 4.984, 17.143
-181.369, 40.275, 5.000, 17.176
-181.369, 40.108, 5.016, 17.209
-181.369, 39.941, 5.031, 17.242
-181.369, 39.772, 5.047, 17.275
-181.368, 39.604, 5.063, 17.308
-181.368, 39.435, 5.079, 17.341
-181.368, 39.265, 5.095, 17.374
-181.368, 39.095, 5.110, 17.407
-181.368, 38.924, 5.115, 17.440
-181.368, 38.754, 5.101, 17.473
-181.368, 38.585, 5.083, 17.506
-181.367, 38.416, 5.069, 17.539
-181.367, 38.248, 5.059, 17.572
-181.367, 38.079, 5.052, 17.605
-181.367, 37.911, 5.048, 17.638
-181.367, 37.743, 5.048, 17.671
-181.367, 37.575, 5.051, 17.704
-181.367, 37.406, 5.057, 17.737
-181.366, 37.237, 5.065, 17.770
-181.366, 37.068, 5.077, 17.803
-181.366, 36.899, 5.090, 17.836
-181.366, 36.728, 5.106, 17.869
-181.366, 36.558, 5.124, 17.902
-181.366, 36.386, 5.144, 17.935
-181.365, 36.214, 5.165, 17.968
-181.365, 36.041, 5.188, 18.001
-181.365, 35.867, 5.212, 18.034
-181.365, 35.693, 5.237, 18.067
-181.365, 35.518, 5.263, 18.100
-181.365, 35.341, 5.290, 18.133
-181.364, 35.164, 5.317, 18.166
-181.364, 34.986, 5.345, 18.199
-181.364, 34.807, 5.372, 18.232
-181.364, 34.628, 5.400, 18.265
-181.364, 34.447, 5.428, 18.298
-181.363, 34.265, 5.456, 18.331
-181.363, 34.082, 5.484, 18.364
-181.363, 33.899, 5.511, 18.397
-181.363, 33.715, 5.538, 18.430
-181.363, 33.529, 5.565, 18.463
-181.362, 33.343, 5.592, 18.496
-181.362, 33.156, 5.618, 18.529
-181.362, 32.968, 5.643, 18.562
-181.362, 32.780, 5.668, 18.595
-181.362, 32.590, 5.693, 18.628
-181.361, 32.400, 5.717, 18.661
-181.361, 32.209, 5.741, 18.694
-181.361, 32.017, 5.764, 18.727
-181.361, 31.824, 5.787, 18.760
-181.360, 31.631, 5.810, 18.793
-181.360, 31.436, 5.832, 18.826
-181.360, 31.241, 5.854, 18.859
-181.360, 31.046, 5.876, 18.892
-181.359, 30.850, 5.897, 18.925
-181.359, 30.653, 5.918, 18.958
-181.359, 30.455, 5.939, 18.991
-181.359, 30.256, 5.960, 19.024
-181.358, 30.057, 5.980, 19.057
-181.358, 29.858, 6.001, 19.090
-181.358, 29.657, 6.021, 19.123
-181.358, 29.456, 6.041, 19.156
-181.357, 29.254, 6.061, 19.189
-181.357, 29.052, 6.081, 19.222
-181.357, 28.849, 6.101, 19.255
-181.356, 28.645, 6.121, 19.288
-181.356, 28.440, 6.141, 19.321
-181.356, 28.235, 6.162, 19.354
-181.356, 28.029, 6.182, 19.387
-181.355, 27.823, 6.202, 19.420
-181.355, 27.616, 6.222, 19.453
-181.355, 27.408, 6.243, 19.486
-181.354, 27.199, 6.263, 19.519
-181.354, 26.990, 6.283, 19.552
-181.354, 26.780, 6.304, 19.585
-181.353, 26.570, 6.325, 19.618
-181.353, 26.358, 6.346, 19.651
-181.353, 26.146, 6.366, 19.684
-181.352, 25.934, 6.388, 19.717
-181.352, 25.720, 6.409, 19.750
-181.352, 25.506, 6.430, 19.783
-181.351, 25.291, 6.451, 19.816
-181.351, 25.076, 6.473, 19.849
-181.351, 24.860, 6.494, 19.882
-181.350, 24.643, 6.516, 19.915
-181.350, 24.425, 6.538, 19.948
-181.349, 24.206, 6.560, 19.981
-181.349, 23.987, 6.582, 20.014
-181.349, 23.767, 6.604, 20.047
-181.348, 23.547, 6.626, 20.080
-181.348, 23.325, 6.649, 20.113
-181.348, 23.103, 6.671, 20.146
-181.347, 22.880, 6.694, 20.179
-181.347, 22.657, 6.717, 20.212
-181.346, 22.432, 6.739, 20.245
-181.346, 22.207, 6.762, 20.278
-181.346, 21.981, 6.785, 20.311
-181.345, 21.755, 6.808, 20.344
-181.345, 21.527, 6.830, 20.377
-181.344, 21.299, 6.853, 20.410
-181.344, 21.070, 6.875, 20.443
-181.343, 20.840, 6.897, 20.476
-181.343, 20.610, 6.920, 20.509
-181.343, 20.379, 6.942, 20.542
-181.342, 20.147, 6.964, 20.575
-181.342, 19.914, 6.987, 20.608
-181.341, 19.681, 7.009, 20.641
-181.341, 19.447, 7.031, 20.674
-181.340, 19.212, 7.054, 20.707
-181.340, 18.976, 7.076, 20.740
-181.339, 18.740, 7.099, 20.773
-181.339, 18.503, 7.122, 20.806
-181.338, 18.265, 7.145, 20.839
-181.338, 18.026, 7.168, 20.872
-181.337, 17.786, 7.191, 20.905
-181.337, 17.546, 7.214, 20.938
-181.336, 17.305, 7.237, 20.971
-181.336, 17.063, 7.260, 21.004
-181.335, 16.821, 7.284, 21.037
-181.335, 16.578, 7.307, 21.070
-181.334, 16.333, 7.331, 21.103
-181.334, 16.088, 7.355, 21.136
-181.333, 15.843, 7.378, 21.169
-181.333, 15.596, 7.402, 21.202
-181.332, 15.349, 7.426, 21.235
-181.332, 15.101, 7.451, 21.268
-181.331, 14.852, 7.475, 21.301
-181.330, 14.602, 7.499, 21.334
-181.330, 14.351, 7.523, 21.367
-181.329, 14.100, 7.547, 21.400
-181.329, 13.848, 7.572, 21.433
-181.328, 13.595, 7.596, 21.466
-181.328, 13.341, 7.621, 21.499
-181.327, 13.086, 7.645, 21.532
-181.326, 12.831, 7.670, 21.565
-181.326, 12.575, 7.694, 21.598
-181.325, 12.318, 7.719, 21.631
-181.325, 12.060, 7.743, 21.664
-181.324, 11.801, 7.768, 21.697
-181.323, 11.541, 7.792, 21.730
-181.323, 11.281, 7.817, 21.763
-181.322, 11.020, 7.842, 21.796
-181.321, 10.758, 7.867, 21.829
-181.321, 10.495, 7.892, 21.862
-181.320, 10.231, 7.917, 21.895
-181.319, 9.967, 7.943, 21.928
-181.319, 9.701, 7.968, 21.961
-181.318, 9.435, 7.993, 21.994
-181.317, 9.168, 8.019, 22.027
-181.317, 8.900, 8.045, 22.060
-181.316, 8.631, 8.071, 22.093
-181.315, 8.362, 8.097, 22.126
-181.315, 8.091, 8.123, 22.159
-181.314, 7.820, 8.149, 22.192
-181.313, 7.547, 8.176, 22.225
-181.312, 7.274, 8.202, 22.258
-181.312, 7.000, 8.229, 22.291
-181.311, 6.725, 8.255, 22.324
-181.310, 6.449, 8.282, 22.357
-181.309, 6.172, 8.309, 22.390
-181.309, 5.895, 8.336, 22.423
-181.308, 5.616, 8.363, 22.456
-181.307, 5.337, 8.391, 22.489
-181.306, 5.056, 8.418, 22.522
-181.306, 4.775, 8.446, 22.555
-181.305, 4.493, 8.473, 22.588
-181.304, 4.210, 8.501, 22.621
-181.303, 3.926, 8.529, 22.654
-181.302, 3.641, 8.557, 22.687
-181.302, 3.355, 8.585, 22.720
-181.301, 3.068, 8.613, 22.753
-181.300, 2.780, 8.641, 22.786
-181.299, 2.491, 8.669, 22.819
-181.298, 2.202, 8.698, 22.852
-181.297, 1.911, 8.726, 22.885
-181.297, 1.619, 8.755, 22.918
-181.296, 1.327, 8.784, 22.951
-181.295, 1.033, 8.813, 22.984
-181.294, 0.739, 8.842, 23.017
-181.293, 0.443, 8.871, 23.050
